building,room,seat_label,seat_id
建筑馆,北楼三楼阅览室,93,1992790697963524124
建筑馆,北楼三楼阅览室,94,1992790697963524125
建筑馆,北楼三楼阅览室,95,1992790697963524126
建筑馆,北楼三楼阅览室,91,1992790697963524127
建筑馆,北楼三楼阅览室,92,1992790697963524128
建筑馆,北楼三楼阅览室,96,1992790697963524129
建筑馆,北楼三楼阅览室,99,1992790697963524130
建筑馆,北楼三楼阅览室,100,1992790697963524131
建筑馆,北楼三楼阅览室,101,1992790697963524132
建筑馆,北楼三楼阅览室,97,1992790697963524133
建筑馆,北楼三楼阅览室,98,1992790697963524134
建筑馆,北楼三楼阅览室,102,1992790697963524135
建筑馆,北楼三楼阅览室,105,1992790697963524136
建筑馆,北楼三楼阅览室,106,1992790697963524137
建筑馆,北楼三楼阅览室,107,1992790697963524138
建筑馆,北楼三楼阅览室,103,1992790697963524139
建筑馆,北楼三楼阅览室,104,1992790697963524140
建筑馆,北楼三楼阅览室,108,1992790697963524141
建筑馆,北楼三楼阅览室,109,1992790697963524142
建筑馆,北楼三楼阅览室,110,1992790697963524143
建筑馆,北楼三楼阅览室,111,1992790697963524144
建筑馆,北楼三楼阅览室,112,1992790697963524145
建筑馆,北楼三楼阅览室,113,1992790697963524146
建筑馆,北楼三楼阅览室,114,1992790697963524147
建筑馆,北楼三楼阅览室,115,1992790697963524148
建筑馆,北楼三楼阅览室,116,1992790697963524149
建筑馆,北楼三楼阅览室,117,1992790697963524150
建筑馆,北楼三楼阅览室,118,1992790697963524151
建筑馆,北楼三楼阅览室,119,1992790697963524152
建筑馆,北楼三楼阅览室,120,1992790697963524153
建筑馆,北楼三楼阅览室,121,1992790697963524154
建筑馆,北楼三楼阅览室,122,1992790697963524155
建筑馆,北楼三楼阅览室,123,1992790697963524156
建筑馆,北楼三楼阅览室,124,1992790697963524157
建筑馆,北楼三楼阅览室,125,1992790697963524158
建筑馆,北楼三楼阅览室,126,1992790697963524159
建筑馆,北楼三楼阅览室,127,1992790697963524160
建筑馆,北楼三楼阅览室,128,1992790697963524161
建筑馆,北楼三楼阅览室,129,1992790697963524162
建筑馆,北楼三楼阅览室,130,1992790697963524163
建筑馆,北楼三楼阅览室,131,1992790697963524164
建筑馆,北楼三楼阅览室,132,1992790697963524165
建筑馆,北楼三楼阅览室,133,1992790697963524166
建筑馆,南楼二楼报刊阅览室,17,1992791598564478976
建筑馆,南楼二楼报刊阅览室,18,1992791598564478977
建筑馆,南楼二楼报刊阅览室,19,1992791598564478978
建筑馆,南楼二楼报刊阅览室,20,1992791598564478979
建筑馆,南楼二楼报刊阅览室,21,1992791598564478980
建筑馆,南楼二楼报刊阅览室,22,1992791598564478981
建筑馆,南楼二楼报刊阅览室,23,1992791598564478982
建筑馆,南楼二楼报刊阅览室,24,1992791598564478983
建筑馆,南楼二楼报刊阅览室,25,1992791598564478984
建筑馆,南楼二楼报刊阅览室,26,1992791598564478985
建筑馆,南楼二楼报刊阅览室,27,1992791598564478986
建筑馆,南楼二楼报刊阅览室,13,1992791598564478987
建筑馆,南楼二楼报刊阅览室,12,1992791598564478988
建筑馆,南楼二楼报刊阅览室,14,1992791598564478989
建筑馆,南楼二楼报刊阅览室,11,1992791598564478990
建筑馆,南楼二楼报刊阅览室,15,1992791598564478991
建筑馆,南楼二楼报刊阅览室,10,1992791598564478992
建筑馆,南楼二楼报刊阅览室,16,1992791598564478993
建筑馆,南楼二楼报刊阅览室,9,1992791598564478994
建筑馆,南楼二楼报刊阅览室,5,1992791598564478995
建筑馆,南楼二楼报刊阅览室,4,1992791598564478996
建筑馆,南楼二楼报刊阅览室,6,1992791598564478997
建筑馆,南楼二楼报刊阅览室,3,1992791598564478998
建筑馆,南楼二楼报刊阅览室,7,1992791598564478999
建筑馆,南楼二楼报刊阅览室,2,1992791598564479000
建筑馆,南楼二楼报刊阅览室,8,1992791598564479001
建筑馆,南楼二楼报刊阅览室,1,1992791598564479002
建筑馆,南楼三楼报刊阅览室,26,1992793710664978432
建筑馆,南楼三楼报刊阅览室,22,1992793710664978433
建筑馆,南楼三楼报刊阅览室,23,1992793710664978434
建筑馆,南楼三楼报刊阅览室,25,1992793710664978435
建筑馆,南楼三楼报刊阅览室,20,1992793710664978436
建筑馆,南楼三楼报刊阅览室,17,1992793710664978437
建筑馆,南楼三楼报刊阅览室,24,1992793710664978438
建筑馆,南楼三楼报刊阅览室,18,1992793710664978439
建筑馆,南楼三楼报刊阅览室,27,1992793710664978440
建筑馆,南楼三楼报刊阅览室,21,1992793710664978441
建筑馆,南楼三楼报刊阅览室,19,1992793710664978442
建筑馆,南楼三楼报刊阅览室,13,1992793710664978443
建筑馆,南楼三楼报刊阅览室,12,1992793710664978444
建筑馆,南楼三楼报刊阅览室,14,1992793710664978445
建筑馆,南楼三楼报刊阅览室,11,1992793710664978446
建筑馆,南楼三楼报刊阅览室,15,1992793710664978447
建筑馆,南楼三楼报刊阅览室,10,1992793710664978448
建筑馆,南楼三楼报刊阅览室,16,1992793710664978449
建筑馆,南楼三楼报刊阅览室,9,1992793710664978450
建筑馆,南楼三楼报刊阅览室,5,1992793710664978453
建筑馆,南楼三楼报刊阅览室,4,1992793710664978454
建筑馆,南楼三楼报刊阅览室,6,1992793710664978455
建筑馆,南楼三楼报刊阅览室,3,1992793710664978456
建筑馆,南楼三楼报刊阅览室,7,1992793710664978457
建筑馆,南楼三楼报刊阅览室,2,1992793710664978458
建筑馆,南楼三楼报刊阅览室,8,1992793710664978459
建筑馆,南楼三楼报刊阅览室,1,1992793710664978460
建筑馆,南楼二楼书库,23,1992794781806333952
建筑馆,南楼二楼书库,22,1992794781806333953
建筑馆,南楼二楼书库,20,1992794781806333954
建筑馆,南楼二楼书库,25,1992794781806333955
建筑馆,南楼二楼书库,21,1992794781806333956
建筑馆,南楼二楼书库,24,1992794781806333957
建筑馆,南楼二楼书库,29,1992794781806333958
建筑馆,南楼二楼书库,28,1992794781806333959
建筑馆,南楼二楼书库,26,1992794781806333960
建筑馆,南楼二楼书库,31,1992794781806333961
建筑馆,南楼二楼书库,27,1992794781806333962
建筑馆,南楼二楼书库,30,1992794781806333963
建筑馆,南楼二楼书库,32,1992794781806333964
建筑馆,南楼二楼书库,33,1992794781806333965
建筑馆,南楼二楼书库,34,1992794781806333966
建筑馆,南楼二楼书库,35,1992794781806333967
建筑馆,南楼二楼书库,19,1992794781806333968
建筑馆,南楼二楼书库,18,1992794781806333969
建筑馆,南楼二楼书库,17,1992794781806333970
建筑馆,南楼二楼书库,16,1992794781806333971
建筑馆,南楼二楼书库,15,1992794781806333972
建筑馆,南楼二楼书库,14,1992794781806333973
建筑馆,南楼二楼书库,13,1992794781806333974
建筑馆,南楼二楼书库,12,1992794781806333975
建筑馆,南楼二楼书库,11,1992794781806333976
建筑馆,南楼二楼书库,10,1992794781806333977
建筑馆,南楼二楼书库,9,1992794781806333978
建筑馆,南楼二楼书库,8,1992794781806333979
建筑馆,南楼二楼书库,7,1992794781806333980
建筑馆,南楼二楼书库,6,1992794781806333981
建筑馆,南楼二楼书库,5,1992794781806333982
建筑馆,南楼二楼书库,4,1992794781806333983
建筑馆,南楼二楼书库,3,1992794781806333984
建筑馆,南楼二楼书库,2,1992794781806333985
建筑馆,南楼二楼书库,1,1992794781806333986
建筑馆,南楼三楼书库,20,1992795672810721280
建筑馆,南楼三楼书库,25,1992795672810721281
建筑馆,南楼三楼书库,21,1992795672810721282
建筑馆,南楼三楼书库,24,1992795672810721283
建筑馆,南楼三楼书库,22,1992795672810721284
建筑馆,南楼三楼书库,23,1992795672810721285
建筑馆,南楼三楼书库,26,1992795672810721286
建筑馆,南楼三楼书库,31,1992795672810721287
建筑馆,南楼三楼书库,27,1992795672810721288
建筑馆,南楼三楼书库,30,1992795672810721289
建筑馆,南楼三楼书库,28,1992795672810721290
建筑馆,南楼三楼书库,29,1992795672810721291
建筑馆,南楼三楼书库,32,1992795672810721292
建筑馆,南楼三楼书库,33,1992795672810721293
建筑馆,南楼三楼书库,34,1992795672810721294
建筑馆,南楼三楼书库,35,1992795672810721295
建筑馆,南楼三楼书库,19,1992795672810721296
建筑馆,南楼三楼书库,18,1992795672810721297
建筑馆,南楼三楼书库,17,1992795672810721298
建筑馆,南楼三楼书库,16,1992795672810721299
建筑馆,南楼三楼书库,4,1992795672810721300
建筑馆,南楼三楼书库,3,1992795672810721301
建筑馆,南楼三楼书库,2,1992795672810721302
建筑馆,南楼三楼书库,1,1992795672810721303
建筑馆,南楼三楼书库,8,1992795672810721304
建筑馆,南楼三楼书库,7,1992795672810721305
建筑馆,南楼三楼书库,6,1992795672810721306
建筑馆,南楼三楼书库,5,1992795672810721307
建筑馆,南楼三楼书库,12,1992795672810721308
建筑馆,南楼三楼书库,11,1992795672810721309
建筑馆,南楼三楼书库,10,1992795672810721310
建筑馆,南楼三楼书库,9,1992795672810721311
建筑馆,南楼三楼书库,15,1992795672810721312
建筑馆,南楼三楼书库,14,1992795672810721313
建筑馆,南楼三楼书库,13,1992795672810721314
