time,location,seat id,status
08.32,理工馆-东楼一楼（博雅）,8,FREE
08.32,理工馆-东楼一楼（博雅）,6,FREE
08.32,理工馆-东楼一楼（博雅）,5,FREE
08.32,理工馆-东楼一楼（博雅）,7,FREE
08.32,理工馆-东楼一楼（博雅）,4,FREE
08.32,理工馆-东楼一楼（博雅）,1,IN_USE
08.32,理工馆-东楼一楼（博雅）,2,FREE
08.32,理工馆-东楼一楼（博雅）,3,FREE
08.32,理工馆-东楼一楼（博雅）,28,FREE
08.32,理工馆-东楼一楼（博雅）,26,IN_USE
08.32,理工馆-东楼一楼（博雅）,25,BOOKED
08.32,理工馆-东楼一楼（博雅）,27,FREE
08.32,理工馆-东楼一楼（博雅）,24,FREE
08.32,理工馆-东楼一楼（博雅）,21,FREE
08.32,理工馆-东楼一楼（博雅）,22,FREE
08.32,理工馆-东楼一楼（博雅）,23,FREE
08.32,理工馆-东楼一楼（博雅）,48,FREE
08.32,理工馆-东楼一楼（博雅）,46,FREE
08.32,理工馆-东楼一楼（博雅）,45,FREE
08.32,理工馆-东楼一楼（博雅）,47,FREE
08.32,理工馆-东楼一楼（博雅）,44,IN_USE
08.32,理工馆-东楼一楼（博雅）,41,FREE
08.32,理工馆-东楼一楼（博雅）,42,FREE
08.32,理工馆-东楼一楼（博雅）,43,FREE
08.32,理工馆-东楼一楼（博雅）,68,FREE
08.32,理工馆-东楼一楼（博雅）,66,FREE
08.32,理工馆-东楼一楼（博雅）,65,FREE
08.32,理工馆-东楼一楼（博雅）,67,FREE
08.32,理工馆-东楼一楼（博雅）,64,FREE
08.32,理工馆-东楼一楼（博雅）,61,FREE
08.32,理工馆-东楼一楼（博雅）,62,IN_USE
08.32,理工馆-东楼一楼（博雅）,63,FREE
08.32,理工馆-东楼一楼（博雅）,88,FREE
08.32,理工馆-东楼一楼（博雅）,86,FREE
08.32,理工馆-东楼一楼（博雅）,85,FREE
08.32,理工馆-东楼一楼（博雅）,87,FREE
08.32,理工馆-东楼一楼（博雅）,84,FREE
08.32,理工馆-东楼一楼（博雅）,81,FREE
08.32,理工馆-东楼一楼（博雅）,82,FREE
08.32,理工馆-东楼一楼（博雅）,83,FREE
08.32,理工馆-东楼一楼（博雅）,12,FREE
08.32,理工馆-东楼一楼（博雅）,14,FREE
08.32,理工馆-东楼一楼（博雅）,13,FREE
08.32,理工馆-东楼一楼（博雅）,11,FREE
08.32,理工馆-东楼一楼（博雅）,10,FREE
08.32,理工馆-东楼一楼（博雅）,9,FREE
08.32,理工馆-东楼一楼（博雅）,18,FREE
08.32,理工馆-东楼一楼（博雅）,20,FREE
08.32,理工馆-东楼一楼（博雅）,19,FREE
08.32,理工馆-东楼一楼（博雅）,17,FREE
08.32,理工馆-东楼一楼（博雅）,16,FREE
08.32,理工馆-东楼一楼（博雅）,15,FREE
08.32,理工馆-东楼一楼（博雅）,32,FREE
08.32,理工馆-东楼一楼（博雅）,34,FREE
08.32,理工馆-东楼一楼（博雅）,33,FREE
08.32,理工馆-东楼一楼（博雅）,31,FREE
08.32,理工馆-东楼一楼（博雅）,30,FREE
08.32,理工馆-东楼一楼（博雅）,29,FREE
08.32,理工馆-东楼一楼（博雅）,38,FREE
08.32,理工馆-东楼一楼（博雅）,40,FREE
08.32,理工馆-东楼一楼（博雅）,39,FREE
08.32,理工馆-东楼一楼（博雅）,37,FREE
08.32,理工馆-东楼一楼（博雅）,36,FREE
08.32,理工馆-东楼一楼（博雅）,35,FREE
08.32,理工馆-东楼一楼（博雅）,52,FREE
08.32,理工馆-东楼一楼（博雅）,54,FREE
08.32,理工馆-东楼一楼（博雅）,53,FREE
08.32,理工馆-东楼一楼（博雅）,51,FREE
08.32,理工馆-东楼一楼（博雅）,50,FREE
08.32,理工馆-东楼一楼（博雅）,49,FREE
08.32,理工馆-东楼一楼（博雅）,58,FREE
08.32,理工馆-东楼一楼（博雅）,60,FREE
08.32,理工馆-东楼一楼（博雅）,59,FREE
08.32,理工馆-东楼一楼（博雅）,57,FREE
08.32,理工馆-东楼一楼（博雅）,56,FREE
08.32,理工馆-东楼一楼（博雅）,55,FREE
08.32,理工馆-东楼一楼（博雅）,72,FREE
08.32,理工馆-东楼一楼（博雅）,74,FREE
08.32,理工馆-东楼一楼（博雅）,73,FREE
08.32,理工馆-东楼一楼（博雅）,71,FREE
08.32,理工馆-东楼一楼（博雅）,70,FREE
08.32,理工馆-东楼一楼（博雅）,69,FREE
08.32,理工馆-东楼一楼（博雅）,78,FREE
08.32,理工馆-东楼一楼（博雅）,80,FREE
08.32,理工馆-东楼一楼（博雅）,79,FREE
08.32,理工馆-东楼一楼（博雅）,77,FREE
08.32,理工馆-东楼一楼（博雅）,76,FREE
08.32,理工馆-东楼一楼（博雅）,75,FREE
08.32,理工馆-东楼一楼（博雅）,89,FREE
08.32,理工馆-东楼一楼（博雅）,92,FREE
08.32,理工馆-东楼一楼（博雅）,90,FREE
08.32,理工馆-东楼一楼（博雅）,91,FREE
08.32,理工馆-东楼一楼（博雅）,94,FREE
08.32,理工馆-东楼一楼（博雅）,93,FREE
08.32,理工馆-东楼一楼（博雅）,95,FREE
08.32,理工馆-东楼一楼（博雅）,96,FREE
08.32,理工馆-东楼一楼（博雅）,97,FREE
08.32,理工馆-东楼一楼（博雅）,98,FREE
08.32,理工馆-东楼一楼（博雅）,99,FREE
08.32,理工馆-东楼一楼（博雅）,100,FREE
08.32,理工馆-东楼一楼（博雅）,101,FREE
08.32,理工馆-东楼一楼（博雅）,102,FREE
08.32,理工馆-东楼一楼（博雅）,103,FREE
08.32,理工馆-东楼一楼（博雅）,104,FREE
08.32,理工馆-东楼一楼（博雅）,105,FREE
08.32,理工馆-东楼一楼（博雅）,106,IN_USE
08.32,理工馆-东楼一楼（博雅）,107,FREE
08.32,理工馆-东楼一楼（博雅）,108,FREE
08.32,理工馆-东楼一楼（博雅）,1,FREE
08.32,理工馆-东楼一楼（博雅）,109,FREE
08.32,理工馆-东楼一楼（博雅）,110,FREE
08.32,理工馆-东楼一楼（博雅）,111,BOOKED
08.32,理工馆-东楼一楼（博雅）,112,FREE
08.32,理工馆-东楼一楼（博雅）,113,FREE
08.32,理工馆-东楼一楼（博雅）,114,FREE
08.32,理工馆-东楼二楼,48,FREE
08.32,理工馆-东楼二楼,38,FREE
08.32,理工馆-东楼二楼,63,FREE
08.32,理工馆-东楼二楼,47,FREE
08.32,理工馆-东楼二楼,24,IN_USE
08.32,理工馆-东楼二楼,14,FREE
08.32,理工馆-东楼二楼,30,FREE
08.32,理工馆-东楼二楼,39,FREE
08.32,理工馆-东楼二楼,37,FREE
08.32,理工馆-东楼二楼,54,FREE
08.32,理工馆-东楼二楼,32,FREE
08.32,理工馆-东楼二楼,45,FREE
08.32,理工馆-东楼二楼,8,FREE
08.32,理工馆-东楼二楼,56,FREE
08.32,理工馆-东楼二楼,64,FREE
08.32,理工馆-东楼二楼,55,FREE
08.32,理工馆-东楼二楼,7,FREE
08.32,理工馆-东楼二楼,53,FREE
08.32,理工馆-东楼二楼,40,FREE
08.32,理工馆-东楼二楼,62,FREE
08.32,理工馆-东楼二楼,21,FREE
08.32,理工馆-东楼二楼,31,FREE
08.32,理工馆-东楼二楼,6,FREE
08.32,理工馆-东楼二楼,61,FREE
08.32,理工馆-东楼二楼,16,FREE
08.32,理工馆-东楼二楼,46,FREE
08.32,理工馆-东楼二楼,5,FREE
08.32,理工馆-东楼二楼,13,FREE
08.32,理工馆-东楼二楼,15,FREE
08.32,理工馆-东楼二楼,23,FREE
08.32,理工馆-东楼二楼,29,FREE
08.32,理工馆-东楼二楼,22,FREE
08.32,理工馆-东楼二楼,34,FREE
08.32,理工馆-东楼二楼,4,FREE
08.32,理工馆-东楼二楼,60,FREE
08.32,理工馆-东楼二楼,42,FREE
08.32,理工馆-东楼二楼,33,FREE
08.32,理工馆-东楼二楼,50,FREE
08.32,理工馆-东楼二楼,35,FREE
08.32,理工馆-东楼二楼,11,FREE
08.32,理工馆-东楼二楼,43,FREE
08.32,理工馆-东楼二楼,51,FREE
08.32,理工馆-东楼二楼,41,FREE
08.32,理工馆-东楼二楼,59,FREE
08.32,理工馆-东楼二楼,36,FREE
08.32,理工馆-东楼二楼,10,FREE
08.32,理工馆-东楼二楼,58,FREE
08.32,理工馆-东楼二楼,28,BOOKED
08.32,理工馆-东楼二楼,20,FREE
08.32,理工馆-东楼二楼,17,FREE
08.32,理工馆-东楼二楼,57,FREE
08.32,理工馆-东楼二楼,49,FREE
08.32,理工馆-东楼二楼,25,FREE
08.32,理工馆-东楼二楼,3,FREE
08.32,理工馆-东楼二楼,18,FREE
08.32,理工馆-东楼二楼,26,FREE
08.32,理工馆-东楼二楼,2,FREE
08.32,理工馆-东楼二楼,52,FREE
08.32,理工馆-东楼二楼,27,FREE
08.32,理工馆-东楼二楼,19,FREE
08.32,理工馆-东楼二楼,9,IN_USE
08.32,理工馆-东楼二楼,44,FREE
08.32,理工馆-东楼二楼,1,FREE
08.32,理工馆-东楼二楼,12,FREE
08.32,理工馆-东楼二楼过厅,6,FREE
08.32,理工馆-东楼二楼过厅,12,FREE
08.32,理工馆-东楼二楼过厅,5,FREE
08.32,理工馆-东楼二楼过厅,11,FREE
08.32,理工馆-东楼二楼过厅,10,FREE
08.32,理工馆-东楼二楼过厅,4,FREE
08.32,理工馆-东楼二楼过厅,7,FREE
08.32,理工馆-东楼二楼过厅,2,FREE
08.32,理工馆-东楼二楼过厅,3,FREE
08.32,理工馆-东楼二楼过厅,8,FREE
08.32,理工馆-东楼二楼过厅,9,FREE
08.32,理工馆-东楼二楼过厅,1,IN_USE
08.32,理工馆-东楼三楼,38,FREE
08.32,理工馆-东楼三楼,16,FREE
08.32,理工馆-东楼三楼,64,FREE
08.32,理工馆-东楼三楼,54,FREE
08.32,理工馆-东楼三楼,47,FREE
08.32,理工馆-东楼三楼,22,FREE
08.32,理工馆-东楼三楼,56,FREE
08.32,理工馆-东楼三楼,31,FREE
08.32,理工馆-东楼三楼,14,FREE
08.32,理工馆-东楼三楼,45,FREE
08.32,理工馆-东楼三楼,53,FREE
08.32,理工馆-东楼三楼,39,FREE
08.32,理工馆-东楼三楼,24,IN_USE
08.32,理工馆-东楼三楼,21,FREE
08.32,理工馆-东楼三楼,48,FREE
08.32,理工馆-东楼三楼,40,FREE
08.32,理工馆-东楼三楼,7,FREE
08.32,理工馆-东楼三楼,32,FREE
08.32,理工馆-东楼三楼,62,FREE
08.32,理工馆-东楼三楼,61,FREE
08.32,理工馆-东楼三楼,5,FREE
08.32,理工馆-东楼三楼,8,FREE
08.32,理工馆-东楼三楼,13,FREE
08.32,理工馆-东楼三楼,15,FREE
08.32,理工馆-东楼三楼,23,FREE
08.32,理工馆-东楼三楼,30,FREE
08.32,理工馆-东楼三楼,6,FREE
08.32,理工馆-东楼三楼,63,FREE
08.32,理工馆-东楼三楼,29,FREE
08.32,理工馆-东楼三楼,46,FREE
08.32,理工馆-东楼三楼,37,FREE
08.32,理工馆-东楼三楼,55,FREE
08.32,理工馆-东楼三楼,1,FREE
08.32,理工馆-东楼三楼,59,FREE
08.32,理工馆-东楼三楼,18,FREE
08.32,理工馆-东楼三楼,9,FREE
08.32,理工馆-东楼三楼,49,FREE
08.32,理工馆-东楼三楼,27,FREE
08.32,理工馆-东楼三楼,52,FREE
08.32,理工馆-东楼三楼,51,FREE
08.32,理工馆-东楼三楼,43,FREE
08.32,理工馆-东楼三楼,44,FREE
08.32,理工馆-东楼三楼,4,FREE
08.32,理工馆-东楼三楼,11,FREE
08.32,理工馆-东楼三楼,33,FREE
08.32,理工馆-东楼三楼,42,FREE
08.32,理工馆-东楼三楼,28,IN_USE
08.32,理工馆-东楼三楼,2,FREE
08.32,理工馆-东楼三楼,20,FREE
08.32,理工馆-东楼三楼,58,FREE
08.32,理工馆-东楼三楼,19,FREE
08.32,理工馆-东楼三楼,12,FREE
08.32,理工馆-东楼三楼,35,FREE
08.32,理工馆-东楼三楼,10,FREE
08.32,理工馆-东楼三楼,60,FREE
08.32,理工馆-东楼三楼,41,FREE
08.32,理工馆-东楼三楼,25,FREE
08.32,理工馆-东楼三楼,50,FREE
08.32,理工馆-东楼三楼,17,FREE
08.32,理工馆-东楼三楼,36,FREE
08.32,理工馆-东楼三楼,26,FREE
08.32,理工馆-东楼三楼,3,FREE
08.32,理工馆-东楼三楼,57,FREE
08.32,理工馆-东楼三楼,34,FREE
08.32,理工馆-报刊阅览室,31,IN_USE
08.32,理工馆-报刊阅览室,30,FREE
08.32,理工馆-报刊阅览室,19,FREE
08.32,理工馆-报刊阅览室,18,FREE
08.32,理工馆-报刊阅览室,7,FREE
08.32,理工馆-报刊阅览室,6,FREE
08.32,理工馆-报刊阅览室,32,FREE
08.32,理工馆-报刊阅览室,29,FREE
08.32,理工馆-报刊阅览室,20,FREE
08.32,理工馆-报刊阅览室,17,FREE
08.32,理工馆-报刊阅览室,8,FREE
08.32,理工馆-报刊阅览室,5,FREE
08.32,理工馆-报刊阅览室,33,FREE
08.32,理工馆-报刊阅览室,28,FREE
08.32,理工馆-报刊阅览室,21,FREE
08.32,理工馆-报刊阅览室,16,FREE
08.32,理工馆-报刊阅览室,9,FREE
08.32,理工馆-报刊阅览室,4,FREE
08.32,理工馆-报刊阅览室,34,FREE
08.32,理工馆-报刊阅览室,27,FREE
08.32,理工馆-报刊阅览室,22,FREE
08.32,理工馆-报刊阅览室,15,FREE
08.32,理工馆-报刊阅览室,10,FREE
08.32,理工馆-报刊阅览室,3,FREE
08.32,理工馆-报刊阅览室,35,FREE
08.32,理工馆-报刊阅览室,26,FREE
08.32,理工馆-报刊阅览室,23,FREE
08.32,理工馆-报刊阅览室,14,FREE
08.32,理工馆-报刊阅览室,11,FREE
08.32,理工馆-报刊阅览室,2,FREE
08.32,理工馆-报刊阅览室,36,FREE
08.32,理工馆-报刊阅览室,25,FREE
08.32,理工馆-报刊阅览室,24,FREE
08.32,理工馆-报刊阅览室,13,FREE
08.32,理工馆-报刊阅览室,12,FREE
08.32,理工馆-报刊阅览室,1,FREE
08.32,理工馆-报刊阅览室,67,FREE
08.32,理工馆-报刊阅览室,66,FREE
08.32,理工馆-报刊阅览室,55,FREE
08.32,理工馆-报刊阅览室,54,FREE
08.32,理工馆-报刊阅览室,43,FREE
08.32,理工馆-报刊阅览室,42,FREE
08.32,理工馆-报刊阅览室,68,FREE
08.32,理工馆-报刊阅览室,65,FREE
08.32,理工馆-报刊阅览室,56,FREE
08.32,理工馆-报刊阅览室,53,FREE
08.32,理工馆-报刊阅览室,44,FREE
08.32,理工馆-报刊阅览室,41,FREE
08.32,理工馆-报刊阅览室,69,FREE
08.32,理工馆-报刊阅览室,64,FREE
08.32,理工馆-报刊阅览室,57,FREE
08.32,理工馆-报刊阅览室,52,FREE
08.32,理工馆-报刊阅览室,45,FREE
08.32,理工馆-报刊阅览室,40,FREE
08.32,理工馆-报刊阅览室,70,FREE
08.32,理工馆-报刊阅览室,63,FREE
08.32,理工馆-报刊阅览室,58,FREE
08.32,理工馆-报刊阅览室,51,FREE
08.32,理工馆-报刊阅览室,46,FREE
08.32,理工馆-报刊阅览室,39,FREE
08.32,理工馆-报刊阅览室,71,FREE
08.32,理工馆-报刊阅览室,62,FREE
08.32,理工馆-报刊阅览室,59,FREE
08.32,理工馆-报刊阅览室,50,FREE
08.32,理工馆-报刊阅览室,47,FREE
08.32,理工馆-报刊阅览室,38,FREE
08.32,理工馆-报刊阅览室,72,FREE
08.32,理工馆-报刊阅览室,61,FREE
08.32,理工馆-报刊阅览室,60,FREE
08.32,理工馆-报刊阅览室,49,FREE
08.32,理工馆-报刊阅览室,48,FREE
08.32,理工馆-报刊阅览室,37,FREE
08.32,理工馆-报刊阅览室,73,FREE
08.32,理工馆-报刊阅览室,74,FREE
08.32,理工馆-报刊阅览室,75,FREE
08.32,理工馆-报刊阅览室,76,FREE
08.32,理工馆-报刊阅览室,77,FREE
08.32,理工馆-报刊阅览室,78,FREE
08.32,理工馆-报刊阅览室,79,IN_USE
08.32,理工馆-报刊阅览室,80,IN_USE
08.32,理工馆-报刊阅览室,81,FREE
08.32,理工馆-报刊阅览室,82,FREE
08.32,理工馆-报刊阅览室,83,FREE
08.32,理工馆-报刊阅览室,84,FREE
08.32,理工馆-报刊阅览室,85,FREE
08.32,理工馆-报刊阅览室,86,FREE
08.32,理工馆-报刊阅览室,87,IN_USE
08.32,理工馆-报刊阅览室,88,FREE
08.32,理工馆-报刊阅览室,89,FREE
08.32,理工馆-报刊阅览室,90,FREE
08.32,理工馆-报刊阅览室,91,BOOKED
08.32,理工馆-报刊阅览室,92,FREE
08.32,理工馆-报刊阅览室,93,FREE
08.32,理工馆-报刊阅览室,94,IN_USE
08.32,理工馆-逸夫楼二楼,30,FREE
08.32,理工馆-逸夫楼二楼,8,FREE
08.32,理工馆-逸夫楼二楼,29,FREE
08.32,理工馆-逸夫楼二楼,13,FREE
08.32,理工馆-逸夫楼二楼,16,FREE
08.32,理工馆-逸夫楼二楼,39,FREE
08.32,理工馆-逸夫楼二楼,24,FREE
08.32,理工馆-逸夫楼二楼,15,FREE
08.32,理工馆-逸夫楼二楼,7,FREE
08.32,理工馆-逸夫楼二楼,32,FREE
08.32,理工馆-逸夫楼二楼,38,FREE
08.32,理工馆-逸夫楼二楼,22,FREE
08.32,理工馆-逸夫楼二楼,31,FREE
08.32,理工馆-逸夫楼二楼,5,FREE
08.32,理工馆-逸夫楼二楼,40,FREE
08.32,理工馆-逸夫楼二楼,37,FREE
08.32,理工馆-逸夫楼二楼,14,FREE
08.32,理工馆-逸夫楼二楼,6,FREE
08.32,理工馆-逸夫楼二楼,23,FREE
08.32,理工馆-逸夫楼二楼,21,FREE
08.32,理工馆-逸夫楼二楼,9,FREE
08.32,理工馆-逸夫楼二楼,20,FREE
08.32,理工馆-逸夫楼二楼,26,FREE
08.32,理工馆-逸夫楼二楼,3,FREE
08.32,理工馆-逸夫楼二楼,33,FREE
08.32,理工馆-逸夫楼二楼,27,FREE
08.32,理工馆-逸夫楼二楼,36,FREE
08.32,理工馆-逸夫楼二楼,12,FREE
08.32,理工馆-逸夫楼二楼,34,IN_USE
08.32,理工馆-逸夫楼二楼,18,FREE
08.32,理工馆-逸夫楼二楼,11,FREE
08.32,理工馆-逸夫楼二楼,1,FREE
08.32,理工馆-逸夫楼二楼,4,FREE
08.32,理工馆-逸夫楼二楼,19,FREE
08.32,理工馆-逸夫楼二楼,35,FREE
08.32,理工馆-逸夫楼二楼,10,FREE
08.32,理工馆-逸夫楼二楼,28,FREE
08.32,理工馆-逸夫楼二楼,25,IN_USE
08.32,理工馆-逸夫楼二楼,17,FREE
08.32,理工馆-逸夫楼二楼,2,FREE
08.32,理工馆-逸夫楼二楼,67,FREE
08.32,理工馆-逸夫楼二楼,44,FREE
08.32,理工馆-逸夫楼二楼,45,FREE
08.32,理工馆-逸夫楼二楼,47,FREE
08.32,理工馆-逸夫楼二楼,49,FREE
08.32,理工馆-逸夫楼二楼,48,FREE
08.32,理工馆-逸夫楼二楼,62,FREE
08.32,理工馆-逸夫楼二楼,63,FREE
08.32,理工馆-逸夫楼二楼,65,FREE
08.32,理工馆-逸夫楼二楼,41,FREE
08.32,理工馆-逸夫楼二楼,61,FREE
08.32,理工馆-逸夫楼二楼,66,FREE
08.32,理工馆-逸夫楼二楼,42,FREE
08.32,理工馆-逸夫楼二楼,60,FREE
08.32,理工馆-逸夫楼二楼,64,FREE
08.32,理工馆-逸夫楼二楼,59,FREE
08.32,理工馆-逸夫楼二楼,46,FREE
08.32,理工馆-逸夫楼二楼,43,FREE
08.32,理工馆-逸夫楼二楼,72,FREE
08.32,理工馆-逸夫楼二楼,76,FREE
08.32,理工馆-逸夫楼二楼,73,FREE
08.32,理工馆-逸夫楼二楼,69,FREE
08.32,理工馆-逸夫楼二楼,57,FREE
08.32,理工馆-逸夫楼二楼,68,FREE
08.32,理工馆-逸夫楼二楼,52,FREE
08.32,理工馆-逸夫楼二楼,56,FREE
08.32,理工馆-逸夫楼二楼,51,FREE
08.32,理工馆-逸夫楼二楼,53,FREE
08.32,理工馆-逸夫楼二楼,55,FREE
08.32,理工馆-逸夫楼二楼,50,FREE
08.32,理工馆-逸夫楼二楼,71,IN_USE
08.32,理工馆-逸夫楼二楼,54,FREE
08.32,理工馆-逸夫楼二楼,58,IN_USE
08.32,理工馆-逸夫楼二楼,70,FREE
08.32,理工馆-逸夫楼二楼,75,FREE
08.32,理工馆-逸夫楼二楼,74,FREE
08.32,理工馆-逸夫楼二楼,146,FREE
08.32,理工馆-逸夫楼二楼,124,FREE
08.32,理工馆-逸夫楼二楼,145,FREE
08.32,理工馆-逸夫楼二楼,129,FREE
08.32,理工馆-逸夫楼二楼,132,FREE
08.32,理工馆-逸夫楼二楼,155,FREE
08.32,理工馆-逸夫楼二楼,140,BOOKED
08.32,理工馆-逸夫楼二楼,131,FREE
08.32,理工馆-逸夫楼二楼,123,FREE
08.32,理工馆-逸夫楼二楼,148,FREE
08.32,理工馆-逸夫楼二楼,154,FREE
08.32,理工馆-逸夫楼二楼,138,FREE
08.32,理工馆-逸夫楼二楼,147,FREE
08.32,理工馆-逸夫楼二楼,121,FREE
08.32,理工馆-逸夫楼二楼,156,FREE
08.32,理工馆-逸夫楼二楼,153,FREE
08.32,理工馆-逸夫楼二楼,130,FREE
08.32,理工馆-逸夫楼二楼,122,FREE
08.32,理工馆-逸夫楼二楼,139,FREE
08.32,理工馆-逸夫楼二楼,137,FREE
08.32,理工馆-逸夫楼二楼,125,FREE
08.32,理工馆-逸夫楼二楼,136,IN_USE
08.32,理工馆-逸夫楼二楼,142,FREE
08.32,理工馆-逸夫楼二楼,119,FREE
08.32,理工馆-逸夫楼二楼,149,FREE
08.32,理工馆-逸夫楼二楼,143,FREE
08.32,理工馆-逸夫楼二楼,152,FREE
08.32,理工馆-逸夫楼二楼,128,FREE
08.32,理工馆-逸夫楼二楼,150,FREE
08.32,理工馆-逸夫楼二楼,134,FREE
08.32,理工馆-逸夫楼二楼,127,FREE
08.32,理工馆-逸夫楼二楼,117,FREE
08.32,理工馆-逸夫楼二楼,120,FREE
08.32,理工馆-逸夫楼二楼,135,FREE
08.32,理工馆-逸夫楼二楼,151,FREE
08.32,理工馆-逸夫楼二楼,126,FREE
08.32,理工馆-逸夫楼二楼,144,FREE
08.32,理工馆-逸夫楼二楼,141,FREE
08.32,理工馆-逸夫楼二楼,133,FREE
08.32,理工馆-逸夫楼二楼,118,FREE
08.32,理工馆-逸夫楼二楼,106,FREE
08.32,理工馆-逸夫楼二楼,84,FREE
08.32,理工馆-逸夫楼二楼,105,FREE
08.32,理工馆-逸夫楼二楼,89,FREE
08.32,理工馆-逸夫楼二楼,92,FREE
08.32,理工馆-逸夫楼二楼,115,FREE
08.32,理工馆-逸夫楼二楼,100,FREE
08.32,理工馆-逸夫楼二楼,91,FREE
08.32,理工馆-逸夫楼二楼,83,FREE
08.32,理工馆-逸夫楼二楼,108,FREE
08.32,理工馆-逸夫楼二楼,114,FREE
08.32,理工馆-逸夫楼二楼,98,FREE
08.32,理工馆-逸夫楼二楼,107,FREE
08.32,理工馆-逸夫楼二楼,81,FREE
08.32,理工馆-逸夫楼二楼,116,FREE
08.32,理工馆-逸夫楼二楼,113,FREE
08.32,理工馆-逸夫楼二楼,90,FREE
08.32,理工馆-逸夫楼二楼,82,FREE
08.32,理工馆-逸夫楼二楼,99,FREE
08.32,理工馆-逸夫楼二楼,97,FREE
08.32,理工馆-逸夫楼二楼,85,FREE
08.32,理工馆-逸夫楼二楼,96,FREE
08.32,理工馆-逸夫楼二楼,102,FREE
08.32,理工馆-逸夫楼二楼,79,FREE
08.32,理工馆-逸夫楼二楼,109,FREE
08.32,理工馆-逸夫楼二楼,103,FREE
08.32,理工馆-逸夫楼二楼,112,FREE
08.32,理工馆-逸夫楼二楼,88,FREE
08.32,理工馆-逸夫楼二楼,110,FREE
08.32,理工馆-逸夫楼二楼,94,FREE
08.32,理工馆-逸夫楼二楼,87,FREE
08.32,理工馆-逸夫楼二楼,77,FREE
08.32,理工馆-逸夫楼二楼,80,FREE
08.32,理工馆-逸夫楼二楼,95,FREE
08.32,理工馆-逸夫楼二楼,111,FREE
08.32,理工馆-逸夫楼二楼,86,FREE
08.32,理工馆-逸夫楼二楼,104,FREE
08.32,理工馆-逸夫楼二楼,101,FREE
08.32,理工馆-逸夫楼二楼,93,FREE
08.32,理工馆-逸夫楼二楼,78,FREE
08.32,理工馆-逸夫楼二楼,186,IN_USE
08.32,理工馆-逸夫楼二楼,185,FREE
08.32,理工馆-逸夫楼二楼,184,FREE
08.32,理工馆-逸夫楼二楼,181,FREE
08.32,理工馆-逸夫楼二楼,182,FREE
08.32,理工馆-逸夫楼二楼,183,FREE
08.32,理工馆-逸夫楼二楼,180,FREE
08.32,理工馆-逸夫楼二楼,179,FREE
08.32,理工馆-逸夫楼二楼,178,FREE
08.32,理工馆-逸夫楼二楼,175,FREE
08.32,理工馆-逸夫楼二楼,176,FREE
08.32,理工馆-逸夫楼二楼,177,FREE
08.32,理工馆-逸夫楼二楼,174,FREE
08.32,理工馆-逸夫楼二楼,173,FREE
08.32,理工馆-逸夫楼二楼,172,FREE
08.32,理工馆-逸夫楼二楼,169,FREE
08.32,理工馆-逸夫楼二楼,170,FREE
08.32,理工馆-逸夫楼二楼,171,FREE
